id,author,created_at,last_modified,downloads,likes,tags,description,url,languages,tasks,size_categories
sudy-super/JetCopper-10B,sudy-super,2024-03-21 17:21:08+00:00,2024-12-26 20:55:50+00:00,11,5,"['language:ja', 'language:en', 'language:code', 'license:apache-2.0', 'size_categories:10M<n<100M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		JetCopper-10B
	


	
		
		Description
	

JetCopper-10B was created by extracting a portion of the data after cleaning, filtering, and deduplicating the following datasets.

The japanese subset of C4
The japanese subset of CC-100
The japanese subset of OSCAR-2301
The japanese subset of HPLT Datasets v1.2
wiki40b-ja

This dataset was used to pre-train Contrail-200m-64k when we participated in LOCAL AI HACKATHON #000.

	
		
		The number of tokens (Using tokenizer of calm2-chat)… See the full description on the dataset page: https://huggingface.co/datasets/sudy-super/JetCopper-10B.",https://huggingface.co/datasets/sudy-super/JetCopper-10B,"['ja', 'en', 'code']",[],['10M<n<100M']
yuiseki/sake_qa,yuiseki,2024-03-23 05:15:57+00:00,2024-03-23 05:19:17+00:00,12,3,"['language:ja', 'license:mit', 'size_categories:1K<n<10K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']",,https://huggingface.co/datasets/yuiseki/sake_qa,['ja'],[],['1K<n<10K']
hotchpotch/JaCWIR,hotchpotch,2024-03-23 05:57:57+00:00,2025-01-20 08:44:59+00:00,39,6,"['language:ja', 'license:other', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		JaCWIR: Japanese Casual Web IR - 日本語情報検索評価のための小規模でカジュアルなWebタイトルと概要のデータセット
	

近年、大規模言語モデル（LLM）の台頭により、一般的な日本語を用いた自然な検索クエリで質問するユースケースが増えています。しかしながら、多様なジャンルの Web 記事に対して、ユーザーの質問に適切に答えられるような情報検索システムを評価するための日本語データセットは十分ではありません。
JaCWIR は、5000の質問文と、約50万のWebページのタイトル・Webページ冒頭文もしくは概要(meta descriptionなど)で構成される短いデータの小規模な日本語の情報検索の評価データセットです。質問文は、50万Webページのどれかを元に作成しており、そのデータを質問文の正例としています。
データ元には日本最大級のソーシャルブックマークサービスである、はてなブックマークから収集した RSS 情報を元にフィルタリングし、様々な Web… See the full description on the dataset page: https://huggingface.co/datasets/hotchpotch/JaCWIR.",https://huggingface.co/datasets/hotchpotch/JaCWIR,['ja'],[],['100K<n<1M']
cl-nagoya/nu-snli,cl-nagoya,2024-03-23 09:39:01+00:00,2024-03-29 04:50:36+00:00,18,0,"['task_categories:text-classification', 'task_ids:natural-language-inference', 'task_ids:multi-input-text-classification', 'multilinguality:bilingual', 'source_datasets:snli', 'source_datasets:extended|other-flicker-30k', 'source_datasets:extended|other-visual-genome', 'language:ja', 'language:en', 'license:cc-by-sa-4.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Translation Code
	

We used vLLM for a faster, batched generation.
import datasets as ds
from vllm import LLM, SamplingParams, RequestOutput
from transformers import AutoTokenizer


model_path = ""hoge/fuga""

dataset: ds.Dataset = ds.load_dataset(""snli"", split=""train"")

llm = LLM(
    model=model_path,
    quantization=None,
    dtype=""bfloat16"",
    tensor_parallel_size=4,
    enforce_eager=True,
)

tokenizer = AutoTokenizer.from_pretrained(model_path)

# temperature must be 0 when… See the full description on the dataset page: https://huggingface.co/datasets/cl-nagoya/nu-snli.",https://huggingface.co/datasets/cl-nagoya/nu-snli,"['ja', 'en']",['text-classification'],['100K<n<1M']
cl-nagoya/nu-mnli,cl-nagoya,2024-03-23 10:28:03+00:00,2024-03-29 04:51:12+00:00,34,2,"['task_categories:text-classification', 'task_ids:natural-language-inference', 'task_ids:multi-input-text-classification', 'multilinguality:bilingual', 'source_datasets:nyu-mll/multi_nli', 'language:ja', 'language:en', 'license:cc-by-3.0', 'license:cc-by-sa-3.0', 'license:mit', 'license:other', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Translation Code
	

We used vLLM for a faster, batched generation.
import datasets as ds
from vllm import LLM, SamplingParams, RequestOutput
from transformers import AutoTokenizer


model_path = ""hoge/fuga""

dataset: ds.Dataset = ds.load_dataset(""nyu-mll/multi_nli"", split=""train"")
dataset = dataset.select_columns([""premise"", ""hypothesis"", ""label"", ""genre""])

llm = LLM(
    model=model_path,
    quantization=None,
    dtype=""bfloat16"",
    tensor_parallel_size=4,
    enforce_eager=True… See the full description on the dataset page: https://huggingface.co/datasets/cl-nagoya/nu-mnli.",https://huggingface.co/datasets/cl-nagoya/nu-mnli,"['ja', 'en']",['text-classification'],['100K<n<1M']
aixsatoshi/Chat-with-cosmopedia,aixsatoshi,2024-03-24 07:45:02+00:00,2024-03-28 14:36:58+00:00,25,3,"['language:ja', 'license:apache-2.0', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","Reasoning、知識、会話の掛け合いなどの情報密度が高いマルチターンの会話データです。
利用データセット日本語化cosmopedia日本語化cosmopedia  
から作成した合成データセットです。
Example1  


ユーザー: 数学をもっと身近に感じるためには、どのような取り組みが必要でしょうか？
アシスタント: 数学を身近に感じるためには、適切な年齢層に合わせた教材やビデオ記録を利用することが効果的です。たとえば、MoMathなどの組織は、年齢に応じたコンテンツと戦略的なビデオ記録を利用することで、数学への参加を阻む障壁を取り除いています。これにより、STEM分野への幅広い参加が可能になり、かつてはエリート主義的なトピックを生み出すことで、将来の発見と革新の肥沃な土壌を作り出すことができます。
ユーザー: ビデオ記録がなぜ数学教育において重要なのでしょうか？
アシスタント:… See the full description on the dataset page: https://huggingface.co/datasets/aixsatoshi/Chat-with-cosmopedia.",https://huggingface.co/datasets/aixsatoshi/Chat-with-cosmopedia,['ja'],[],['1K<n<10K']
notoxicpeople/japan_diet_q_and_a_sessions_20k,notoxicpeople,2024-03-25 04:43:52+00:00,2024-03-27 06:47:31+00:00,11,1,"['multilinguality:monolingual', 'language:ja', 'license:mit', 'size_categories:10K<n<100K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Japan Diet Q&A Sessions Dataset
	


	
		
		Summary
	


This dataset was created by scraping the parliamentary questions and answers webpage. 
As of March 27, 2024, it includes 216 sessions.


	
		
		Data Fields
	


id: Consists of three parts. 
The initial alphabet indicates whether it is a question (a) or an answer (b).
The next three digits represent the session number of the parliament.
The last three digits are the question number within the parliament session.


title: The title… See the full description on the dataset page: https://huggingface.co/datasets/notoxicpeople/japan_diet_q_and_a_sessions_20k.",https://huggingface.co/datasets/notoxicpeople/japan_diet_q_and_a_sessions_20k,['ja'],[],['10K<n<100K']
quchenyuan/360x_dataset_LR,quchenyuan,2024-03-25 16:06:14+00:00,2025-01-06 15:16:37+00:00,31,8,"['language:en', 'language:zh', 'language:fr', 'language:ja', 'language:es', 'license:cc-by-nc-sa-4.0', 'arxiv:2404.00989', 'region:us', 'Multimedia', 'Panoramic', 'Video', 'Multi-viewpoint']","
	
		
		360+x Dataset
	

For more information, please feel free to check our project page.

	
		
		Overview
	

360+x dataset introduces a unique panoptic perspective to scene understanding, differentiating itself from traditional
datasets by offering multiple viewpoints and modalities, captured from a variety of scenes

	
		
		Key Features:
	


Multi-viewpoint Captures: Includes 360° panoramic video, third-person front view video, egocentric monocular
video, and egocentric binocular video.… See the full description on the dataset page: https://huggingface.co/datasets/quchenyuan/360x_dataset_LR.",https://huggingface.co/datasets/quchenyuan/360x_dataset_LR,"['en', 'zh', 'fr', 'ja', 'es']",[],[]
mpasila/ParallelFiction-Ja_En-100k-json,mpasila,2024-03-26 06:08:26+00:00,2025-08-07 11:44:40+00:00,9,4,"['task_categories:translation', 'language:ja', 'language:en', 'license:apache-2.0', 'size_categories:100K<n<1M', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","This is my conversion of NilanE/ParallelFiction-Ja_En-100k into json which can be read by text-generation-webui when training a model. (Updated to V2 of this dataset.)

	
		
		Original Dataset card
	


	
		
		Dataset details:
	

Each entry in this dataset is a sentence-aligned Japanese web novel chapter and English fan translation.
The intended use-case is for document translation tasks.

	
		
		Dataset format:
	

{
    'src': 'JAPANESE WEB NOVEL CHAPTER',
    'trg': 'CORRESPONDING ENGLISH… See the full description on the dataset page: https://huggingface.co/datasets/mpasila/ParallelFiction-Ja_En-100k-json.",https://huggingface.co/datasets/mpasila/ParallelFiction-Ja_En-100k-json,"['ja', 'en']",['translation'],['100K<n<1M']
mpasila/ParallelFiction-Ja_En-100k-alpaca,mpasila,2024-03-26 11:14:15+00:00,2025-08-07 11:54:31+00:00,16,3,"['task_categories:translation', 'language:ja', 'language:en', 'license:apache-2.0', 'size_categories:100K<n<1M', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","Don't use Alpaca and embrace ShareGPT here.
This is a modified version of NilanE/ParallelFiction-Ja_En-100k which has been turned into Alpaca format.

	
		
		Update no longer chunked!!!
	

This is the non chunked version. If you want the chunked version it's here for 4k context based on augmxnt/shisa-base-7b-v1 tokenizer.

	
		
		Dataset format (correct one)
	

{
  'instruction' : 'Japanese chapter'
  'output' : 'English translation'
  'input' : 'empty'
}


	
		
		Original Dataset card… See the full description on the dataset page: https://huggingface.co/datasets/mpasila/ParallelFiction-Ja_En-100k-alpaca.",https://huggingface.co/datasets/mpasila/ParallelFiction-Ja_En-100k-alpaca,"['ja', 'en']",['translation'],['100K<n<1M']
Kendamarron/pret-a-porter-instruction-v0.1,Kendamarron,2024-03-26 13:08:14+00:00,2024-04-01 04:30:44+00:00,10,1,"['language:ja', 'license:apache-2.0', 'size_categories:n<1K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		データセットについて
	

オープンソースLLMの出力を人手でチェック・修正したinstructionにSwallow-MXでoutputを生成したデータセットです。
outputの精査は行っていないので、答えが間違っているデータが含まれます。
詳細についてはこちらをご覧ください。

	
		
		備考
	

Discordサーバー「ローカルLLMに向き合う会」とメタデータラボ株式会社が共同開催された「LOCAL AI HACKATHON #000」にて作成した成果物になります。
",https://huggingface.co/datasets/Kendamarron/pret-a-porter-instruction-v0.1,['ja'],[],['n<1K']
cl-nagoya/nu-snli-rev,cl-nagoya,2024-03-27 12:13:13+00:00,2024-11-15 15:53:11+00:00,8,1,"['language:ja', 'language:en', 'license:cc-by-sa-4.0', 'size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']",,https://huggingface.co/datasets/cl-nagoya/nu-snli-rev,"['ja', 'en']",[],['100K<n<1M']
cl-nagoya/auto-wiki-qa,cl-nagoya,2024-03-28 01:33:41+00:00,2024-09-13 01:45:16+00:00,292,24,"['task_categories:question-answering', 'language:ja', 'license:cc-by-sa-4.0', 'size_categories:1M<n<10M', 'format:parquet', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'arxiv:2409.07737', 'region:us']","
	
		
		AutoWikiQA
	

東工大が公開しているSwallow-MXを用いて、Wikipedia中のテキストを入力として「質問(query)」と「回答(answer)」を生成し、生成された質問と回答についてフィルタリングを行ったデータセットです。日本語のフリーなQAデータセットとしては2024年4月現在で最大規模となっています。
また、データの生成にはテンプレートなどのルールベース処理を入れていないため、既存データセットと比較して質問・回答の出力・形式が多様であることが特徴です。モデルに知識を教えるためのQAデータセットとしての利用や、検索拡張生成(Retrieval Augmented Generation: RAG)のための検索・埋め込みモデル開発への利用を想定しています。  

	
		
		Usage
	

import datasets as ds

dataset: ds.Dataset = ds.load_dataset(""cl-nagoya/auto-wiki-qa"", split=""train"")

print(dataset)
#… See the full description on the dataset page: https://huggingface.co/datasets/cl-nagoya/auto-wiki-qa.",https://huggingface.co/datasets/cl-nagoya/auto-wiki-qa,['ja'],['question-answering'],['1M<n<10M']
phonemetransformers/IPA-CHILDES,phonemetransformers,2024-03-28 10:32:58+00:00,2025-04-08 14:22:09+00:00,165,5,"['language:en', 'language:de', 'language:fr', 'language:es', 'language:nl', 'language:cmn', 'language:ja', 'language:yue', 'language:et', 'language:hr', 'language:da', 'language:eu', 'language:hu', 'language:tr', 'language:fa', 'language:is', 'language:id', 'language:ga', 'language:cy', 'language:ko', 'language:sv', 'language:nb', 'language:qu', 'language:ca', 'language:it', 'language:pt', 'language:ro', 'language:pl', 'size_categories:10M<n<100M', 'format:csv', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2504.03036', 'arxiv:2504.03338', 'region:us', 'language modeling', 'cognitive modeling']","
	
		
		IPA-CHILDES Dataset
	

This dataset contains utterances downloaded from CHILDES which have been pre-processed and converted to a phonemic representation. Read the paper here. 

	
		
		Description
	


	
		
		Key Columns
	

The scripts used to create the dataset are available here. Many of the columns from CHILDES have been preserved as they are useful for experiments (e.g. number of morphemes, part-of-speech tags, etc.). The key columns added by the processing script are as follows:… See the full description on the dataset page: https://huggingface.co/datasets/phonemetransformers/IPA-CHILDES.",https://huggingface.co/datasets/phonemetransformers/IPA-CHILDES,"['en', 'de', 'fr', 'es', 'nl', 'cmn', 'ja', 'yue', 'et', 'hr', 'da', 'eu', 'hu', 'tr', 'fa', 'is', 'id', 'ga', 'cy', 'ko', 'sv', 'nb', 'qu', 'ca', 'it', 'pt', 'ro', 'pl']",[],['10M<n<100M']
